Job No,Job Date,Warehouse,Warehouse Status,Machine,Output Qty,Status,Post Date,Start-Time,End-Time,Elapsed-Time,UOM,Input Qty,Yield Loss Qty,Department,Description,Input Value,Output Value,Expenses,User Defined 1,UserDefined2,Input Units,Output Units,
17010,8/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),26770.000,Posted,8/28/2026 12:00:00 AM,5:02AM,3:11PM,10:09:00,LBS    ,26793.000,23.000,Plus Materials                                    ,,975.5800,975.5700,0.0000,,,76,8,
17014,8/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),35827.000,Posted,8/28/2026 12:00:00 AM,5:03AM,3:30PM,10:27:00,LBS    ,35836.000,9.000,Plus Materials                                    ,,2657.4000,2657.4200,0.0000,,,3,0,
17015,8/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),4708.000,Posted,8/28/2026 12:00:00 AM,5:03AM,3:31PM,10:28:00,LBS    ,4808.000,100.000,Plus Materials                                    ,,27.9400,27.9400,0.0000,,,0,0,
17016,8/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),24363.000,Posted,8/28/2026 12:00:00 AM,5:03AM,3:31PM,10:28:00,LBS    ,24454.000,91.000,Plus Materials                                    ,,244.5400,244.5400,0.0000,,,37,0,
17018,8/24/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),27081.000,Posted,8/28/2026 12:00:00 AM,5:04AM,3:33PM,10:29:00,LBS    ,27160.000,79.000,Plus Materials                                    ,,986.3400,986.3500,0.0000,,,45,1,
17020,8/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),36502.000,Posted,9/1/2026 12:00:00 AM,5:04AM,,18:56:00,LBS    ,36502.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17024,8/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),25234.000,Posted,9/1/2026 12:00:00 AM,5:05AM,,18:55:00,LBS    ,25234.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17026,8/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),32711.000,Posted,9/1/2026 12:00:00 AM,5:05AM,,18:55:00,LBS    ,32711.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17028,8/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),19146.000,Posted,9/1/2026 12:00:00 AM,5:06AM,,18:54:00,LBS    ,19146.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17030,8/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),20860.000,Posted,9/1/2026 12:00:00 AM,5:06AM,,18:54:00,LBS    ,20860.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,17,
17034,8/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),4836.000,Posted,9/1/2026 12:00:00 AM,5:07AM,,18:53:00,LBS    ,4836.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17036,8/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),6771.000,Posted,9/1/2026 12:00:00 AM,5:07AM,,18:53:00,LBS    ,6771.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17040,8/24/2026 12:00:00 AM,PRN Southeast                                ,IN PROCESS,BALER,24146.000,Work,,5:08AM,,18:52:00,LBS    ,16876.000,-7270.000,Plus Materials                                    ,,630.7700,0.0000,0.0000,,,61,12,
17041,8/28/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),7025.000,Posted,9/2/2026 12:00:00 AM,3:12PM,,08:48:00,LBS    ,7025.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17042,8/28/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),19462.000,Posted,9/2/2026 12:00:00 AM,3:54PM,,08:06:00,LBS    ,19462.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,2,
17043,8/28/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),15477.000,Posted,9/2/2026 12:00:00 AM,3:54PM,,08:06:00,LBS    ,15477.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17048,9/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),9826.000,Posted,9/4/2026 12:00:00 AM,12:14PM,,11:46:00,LBS    ,9826.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17049,9/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),12325.000,Posted,9/4/2026 12:00:00 AM,12:14PM,,11:46:00,LBS    ,12325.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17050,9/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (2ND SHIFT),3487.000,Posted,9/4/2026 12:00:00 AM,12:15PM,,11:45:00,LBS    ,3487.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17052,9/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),20171.000,Posted,9/4/2026 12:00:00 AM,12:15PM,,11:45:00,LBS    ,20171.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17053,9/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),6199.000,Posted,9/2/2026 12:00:00 AM,12:16PM,,11:44:00,LBS    ,6199.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,1,
17054,9/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),9288.000,Posted,9/2/2026 12:00:00 AM,12:16PM,,11:44:00,LBS    ,9288.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,6,
17055,9/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),5120.000,Posted,9/2/2026 12:00:00 AM,12:16PM,,11:44:00,LBS    ,5120.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17056,9/1/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),7802.000,Posted,9/2/2026 12:00:00 AM,12:16PM,,11:44:00,LBS    ,7802.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17057,9/2/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),10488.000,Posted,9/4/2026 12:00:00 AM,3:15PM,,08:45:00,LBS    ,10488.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17058,9/2/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),8330.000,Posted,9/4/2026 12:00:00 AM,3:16PM,,08:44:00,LBS    ,8330.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17059,9/2/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),12788.000,Posted,9/4/2026 12:00:00 AM,3:17PM,,08:43:00,LBS    ,12788.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17061,9/2/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),13993.000,Posted,9/4/2026 12:00:00 AM,3:17PM,,08:43:00,LBS    ,13993.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17063,9/2/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),7363.000,Posted,9/4/2026 12:00:00 AM,3:19PM,,08:41:00,LBS    ,7363.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17064,9/2/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),8698.000,Posted,9/4/2026 12:00:00 AM,3:19PM,,08:41:00,LBS    ,8698.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,7,
17065,9/2/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),9496.000,Posted,9/4/2026 12:00:00 AM,3:19PM,,08:41:00,LBS    ,9496.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17067,9/4/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),10355.000,Posted,9/8/2026 12:00:00 AM,1:15PM,,10:45:00,LBS    ,10355.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17068,9/4/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),2989.000,Posted,9/8/2026 12:00:00 AM,1:15PM,,10:45:00,LBS    ,2989.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17070,9/4/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),11904.000,Posted,9/8/2026 12:00:00 AM,1:15PM,,10:45:00,LBS    ,11904.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17071,9/4/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),2900.000,Posted,9/8/2026 12:00:00 AM,1:16PM,,10:44:00,LBS    ,2900.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17073,9/4/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),7280.000,Posted,9/8/2026 12:00:00 AM,1:18PM,,10:42:00,LBS    ,7280.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,5,
17074,9/4/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),5000.000,Posted,9/8/2026 12:00:00 AM,1:19PM,,10:41:00,LBS    ,5000.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17076,9/4/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),1234.000,Posted,9/8/2026 12:00:00 AM,2:40PM,,09:20:00,LBS    ,1234.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17077,9/4/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),23295.000,Posted,9/8/2026 12:00:00 AM,2:40PM,,09:20:00,LBS    ,23295.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17078,9/4/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),1749.000,Posted,9/8/2026 12:00:00 AM,2:41PM,,09:19:00,LBS    ,1749.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17079,9/4/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),6919.000,Posted,9/8/2026 12:00:00 AM,2:41PM,,09:19:00,LBS    ,6919.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17080,9/4/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),3352.000,Posted,9/8/2026 12:00:00 AM,2:41PM,,09:19:00,LBS    ,3352.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17083,9/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),9872.000,Posted,9/9/2026 12:00:00 AM,11:14AM,,12:46:00,LBS    ,9872.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17084,9/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),6374.000,Posted,9/9/2026 12:00:00 AM,11:15AM,,12:45:00,LBS    ,6374.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17086,9/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),11265.000,Posted,9/9/2026 12:00:00 AM,11:15AM,,12:45:00,LBS    ,11265.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17088,9/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),2780.000,Posted,9/9/2026 12:00:00 AM,11:15AM,,12:45:00,LBS    ,2780.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17089,9/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),8661.000,Posted,9/9/2026 12:00:00 AM,11:16AM,,12:44:00,LBS    ,8661.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,7,
17090,9/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),4306.000,Posted,9/9/2026 12:00:00 AM,11:16AM,,12:44:00,LBS    ,4306.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17092,9/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),29271.000,Posted,9/11/2026 12:00:00 AM,2:38PM,,09:22:00,LBS    ,29271.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17093,9/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),22915.000,Posted,9/11/2026 12:00:00 AM,2:38PM,,09:22:00,LBS    ,22915.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17094,9/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),20035.000,Posted,9/11/2026 12:00:00 AM,2:38PM,,09:22:00,LBS    ,20035.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17095,9/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),3335.000,Posted,9/11/2026 12:00:00 AM,2:38PM,,09:22:00,LBS    ,3335.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,1,
17096,9/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),2167.000,Posted,9/11/2026 12:00:00 AM,2:38PM,,09:22:00,LBS    ,2167.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17097,9/8/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),34307.000,Posted,9/11/2026 12:00:00 AM,2:38PM,,09:22:00,LBS    ,34307.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17099,9/9/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),8195.000,Posted,9/10/2026 12:00:00 AM,11:09AM,,12:51:00,LBS    ,8195.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17100,9/9/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),6263.000,Posted,9/10/2026 12:00:00 AM,11:09AM,,12:51:00,LBS    ,6263.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17102,9/9/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),9818.000,Posted,9/10/2026 12:00:00 AM,11:09AM,,12:51:00,LBS    ,9818.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17104,9/9/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),3562.000,Posted,9/10/2026 12:00:00 AM,11:10AM,,12:50:00,LBS    ,3562.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17105,9/9/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),9236.000,Posted,9/10/2026 12:00:00 AM,11:10AM,,12:50:00,LBS    ,9236.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,7,
17106,9/9/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),4167.000,Posted,9/10/2026 12:00:00 AM,11:10AM,,12:50:00,LBS    ,4167.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17112,9/10/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),7706.000,Posted,9/11/2026 12:00:00 AM,1:40PM,,10:20:00,LBS    ,7706.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17113,9/10/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),5198.000,Posted,9/11/2026 12:00:00 AM,1:40PM,,10:20:00,LBS    ,5198.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17116,9/10/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),9207.000,Posted,9/11/2026 12:00:00 AM,1:41PM,,10:19:00,LBS    ,9207.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17117,9/10/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),8879.000,Posted,9/11/2026 12:00:00 AM,1:42PM,,10:18:00,LBS    ,8879.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17118,9/10/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),6004.000,Posted,9/11/2026 12:00:00 AM,1:42PM,,10:18:00,LBS    ,6004.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,5,
17119,9/10/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),4857.000,Posted,9/11/2026 12:00:00 AM,1:42PM,,10:18:00,LBS    ,4857.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17121,9/11/2026 12:00:00 AM,Plus Monroe Warehouse                        ,IN PROCESS,AUTO-TIE BALER (2ND SHIFT),2646.000,Work,,10:38AM,,13:22:00,LBS    ,0.000,-2646.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17122,9/11/2026 12:00:00 AM,Plus Monroe Warehouse                        ,IN PROCESS,EXTRUDER (2ND SHIFT),9667.000,Work,,10:38AM,,13:22:00,LBS    ,0.000,-9667.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17123,9/11/2026 12:00:00 AM,Plus Monroe Warehouse                        ,IN PROCESS,GUILLOTINE (2ND SHIFT),20426.000,Work,,10:39AM,,13:21:00,LBS    ,0.000,-20426.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17124,9/11/2026 12:00:00 AM,Plus Monroe Warehouse                        ,IN PROCESS,SHREDDER (2ND SHIFT),0.000,Work,,10:39AM,,13:21:00,LBS    ,0.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17125,9/11/2026 12:00:00 AM,Plus Monroe Warehouse                        ,IN PROCESS,SHREDDER/GRINDER (2ND SHIFT),9087.000,Work,,10:39AM,,13:21:00,LBS    ,0.000,-9087.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17126,9/11/2026 12:00:00 AM,Plus Monroe Warehouse                        ,IN PROCESS,AUTO-TIE BALER (3RD SHIFT),19304.000,Work,,10:40AM,,13:20:00,LBS    ,0.000,-19304.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,15,
17127,9/11/2026 12:00:00 AM,Plus Monroe Warehouse                        ,IN PROCESS,EXTRUDER (3RD SHIFT),8488.000,Work,,10:40AM,,13:20:00,LBS    ,0.000,-8488.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17128,9/11/2026 12:00:00 AM,Plus Monroe Warehouse                        ,IN PROCESS,GUILLOTINE (3RD SHIFT),0.000,Work,,10:40AM,,13:20:00,LBS    ,0.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17129,9/11/2026 12:00:00 AM,Plus Monroe Warehouse                        ,IN PROCESS,AUTO-TIE BALER (1ST SHIFT),3556.000,Work,,3:58PM,,08:02:00,LBS    ,0.000,-3556.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17130,9/11/2026 12:00:00 AM,Plus Monroe Warehouse                        ,IN PROCESS,EXTRUDER (1ST SHIFT),15159.000,Work,,3:58PM,,08:02:00,LBS    ,0.000,-15159.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17131,9/11/2026 12:00:00 AM,Plus Monroe Warehouse                        ,IN PROCESS,GREEN MAX (NEW) (1ST SHIFT),0.000,Work,,3:59PM,,08:01:00,LBS    ,0.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17132,9/11/2026 12:00:00 AM,Plus Monroe Warehouse                        ,IN PROCESS,GUILLOTINE (1ST SHIFT),9105.000,Work,,3:59PM,,08:01:00,LBS    ,0.000,-9105.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17133,9/11/2026 12:00:00 AM,Plus Monroe Warehouse                        ,IN PROCESS,SHREDDER (1ST SHIFT),0.000,Work,,4:01PM,,07:59:00,LBS    ,0.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
17134,9/11/2026 12:00:00 AM,Plus Monroe Warehouse                        ,IN PROCESS,SHREDDER/GRINDER (1ST SHIFT),10390.000,Work,,4:01PM,,07:59:00,LBS    ,0.000,-10390.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
